Ticker,Name,OtherName,Sector,Industry,Sub-Industry
AYI,Acuity Brands,Acuity Brands,Industrials,Electrical Equipment & Parts,
AYRWF,Ayr Wellness,Ayr Wellness,Healthcare,Drug Manufacturers,Specialty & Generic
AYTU,Aytu BioPharma,Aytu BioScience,Healthcare,Drug Manufacturers,Specialty & Generic
AZEK,The AZEK Company,The AZEK Company,Industrials,Building Products & Equipment,
AZO,AutoZone,AutoZone,Consumer Cyclical,Specialty Retail,
AZPN,Aspen Technology,AspenTech,Technology,Software,Application
AZTA,Azenta,Azenta,Healthcare,Medical Instruments & Supplies,
AZTR,Azitra,Azitra,Healthcare,Biotechnology,
AZZ,AZZ,AZZ,Industrials,Specialty Business Services,
B,Barnes Group,Barnes Group,Industrials,Specialty Industrial Machinery,
BA,The Boeing Company,Boeing,Industrials,Aerospace & Defense,
BAC,Bank of America,Bank of America,Financial Services,Banks,Diversified
BAH,Booz Allen Hamilton Holding,Booz Allen Hamilton,Industrials,Consulting Services,
BALL,Ball,Ball Corporation,Consumer Cyclical,Packaging & Containers,
BALY,Bally's,Bally's Corporation,Consumer Cyclical,Resorts & Casinos,
BANC,Banc of California,Banc of California,Financial Services,Banks,Regional
BAND,Bandwidth,Bandwidth,Technology,Software,Infrastructure
BANF,BancFirst,BancFirst,Financial Services,Banks,Regional
BANR,Banner,Banner Bank,Financial Services,Banks,Regional
BARK,BARK,The Original BARK Company,Consumer Cyclical,Specialty Retail,
BASE,Couchbase,Couchbase,Technology,Software,Infrastructure
BATL,Battalion Oil,Battalion Oil,Energy,Oil & Gas E&P,
BATRA,Atlanta Braves Holdings,Atlanta Braves,Communication Services,Entertainment,
BATRK,Atlanta Braves Holdings,Braves Group,Communication Services,Entertainment,
BAX,Baxter International,Baxter,Healthcare,Medical Instruments & Supplies,
BBAI,BigBear.ai Holdings,BigBear.ai,Technology,Information Technology Services,
BBDC,Barings BDC,Barings BDC,Financial Services,Asset Management,
BBGI,Beasley Broadcast Group,Beasley Broadcast Group,Communication Services,Broadcasting,
BBIG,Vinco Ventures,Vinco Ventures,Consumer Cyclical,Leisure,
BBIO,BridgeBio Pharma,BridgeBio Pharma,Healthcare,Biotechnology,
BBSI,Barrett Business Services,Barrett Business Services,Industrials,Staffing & Employment Services,
BBW,Build-A-Bear Workshop,Build-A-Bear,Consumer Cyclical,Specialty Retail,
BBWI,Bath & Body Works,Bath &amp; Body Works,Consumer Cyclical,Specialty Retail,
BBXIA,BBX Capital,BBX Capital Corporation,Financial Services,Asset Management,
BBY,Best Buy Co.,Best Buy,Consumer Cyclical,Specialty Retail,
BC,Brunswick,Brunswick Corporation,Consumer Cyclical,Recreational Vehicles,
BCAB,BioAtla,BioAtla,Healthcare,Biotechnology,
BCAL,Southern California Bancorp,Southern California Bancorp,Financial Services,Banks,Regional
BCBP,BCB Bancorp,BCB Bancorp,Financial Services,Banks,Regional
BCC,Boise Cascade Company,Boise Cascade,Basic Materials,Building Materials,
BCLI,Brainstorm Cell Therapeutics,BrainStorm Cell Therapeutics,Healthcare,Biotechnology,
BCML,BayCom,BayCom (United Business Bank),Financial Services,Banks,Regional
BCO,The Brink's Company,Brink's,Industrials,Security & Protection Services,
BCOV,Brightcove,Brightcove,Technology,Software,Application
BCPC,Balchem,Balchem,Basic Materials,Specialty Chemicals,
BCRX,BioCryst Pharmaceuticals,BioCryst Pharmaceuticals,Healthcare,Biotechnology,
BCSF,Bain Capital Specialty Finance,Bain Capital,Financial Services,Asset Management,
BDC,Belden,Belden,Technology,Communication Equipment,
BDN,Brandywine Realty Trust,Brandywine Realty Trust,Real Estate,REIT,Office
BDSX,Biodesix,Biodesix,Healthcare,Diagnostics & Research,
BDX,Becton Dickinson and Company,Becton Dickinson,Healthcare,Medical Instruments & Supplies,
BE,Bloom Energy,Bloom Energy,Industrials,Electrical Equipment & Parts,
BEAM,Beam Therapeutics,Beam Therapeutics,Healthcare,Biotechnology,
BEAT,HeartBeam,HeartBeam,Healthcare,Health Information Services,
BECN,Beacon Roofing Supply,Beacon Roofing Supply,Industrials,Industrial Distribution,
BEEM,Beam Global,Beam Global,Technology,Solar,
BELFB,Bel Fuse,Bel Fuse,Technology,Electronic Components,
BEN,Franklin Resources,Franklin Resources,Financial Services,Asset Management,
BEPC,Brookfield Renewable,Brookfield Renewable,Utilities,Utilities,Renewable
BERY,Berry Global Group,Berry Global,Consumer Cyclical,Packaging & Containers,
BF-A,Brown-Forman,Brown Forman,Consumer Defensive,Beverages,Wineries & Distilleries
BFAM,Bright Horizons Family Solutions,Bright Horizons,Consumer Cyclical,Personal Services,
BFC,Bank First,Bank First,Financial Services,Banks,Regional
BFH,Bread Financial Holdings,Bread Financial,Financial Services,Credit Services,
BFIN,BankFinancial,BankFinancial,Financial Services,Banks,Regional
BFLY,Butterfly Network,Butterfly Network,Healthcare,Medical Devices,
BFRG,Bullfrog AI Holdings,Bullfrog AI,Healthcare,Health Information Services,
BFRI,Biofrontera,Biofrontera,Healthcare,Drug Manufacturers,Specialty & Generic
BFS,Saul Centers,Saul Centers,Real Estate,REIT,Retail
BG,Bunge Global SA,Bunge,Consumer Defensive,Farm Products,
BGC,BGC Group,BGC Group,Financial Services,Capital Markets,
BGFV,Big 5 Sporting Goods,Big 5 Sporting Goods,Consumer Cyclical,Specialty Retail,
BGS,B&G Foods,B&amp;G Foods,Consumer Defensive,Packaged Foods,
BGSF,BGSF,BG Staffing,Industrials,Staffing & Employment Services,
BH,Biglari Holdings,Biglari,Consumer Cyclical,Restaurants,
BHB,Bar Harbor Bankshares,Bar Harbor Bankshares,Financial Services,Banks,Regional
BHE,Benchmark Electronics,Benchmark Electronics,Technology,Electronic Components,
BHF,Brighthouse Financial,Brighthouse Financial,Financial Services,Insurance,Life
BHIL,Benson Hill,Benson Hill,Basic Materials,Agricultural Inputs,
BHLB,Berkshire Hills Bancorp,Berkshire Hills Bancorp,Financial Services,Banks,Regional
BHR,Braemar Hotels & Resorts,Braemar Hotels &amp; Resorts,Real Estate,REIT,Hotel & Motel
BHVN,Biohaven,Biohaven Pharmaceutical,Healthcare,Biotechnology,
BIAF,bioAffinity Technologies,bioAffinity Technologies,Healthcare,Diagnostics & Research,
BIG,Big Lots,Big Lots,Consumer Defensive,Discount Stores,
BIGC,BigCommerce Holdings,BigCommerce,Technology,Software,Application
BIIB,Biogen,Biogen,Healthcare,Drug Manufacturers,General
BILL,BILL Holdings,Bill.com,Technology,Software,Application
BIO,Bio-Rad Laboratories,Bio-Rad Laboratories,Healthcare,Medical Devices,
BIOL,BIOLASE,Biolase,Healthcare,Medical Devices,
BIOR,Biora Therapeutics,Biora Therapeutics,Healthcare,Biotechnology,
BIRD,Allbirds,Allbirds,Consumer Cyclical,Apparel Retail,
BJ,BJ's Wholesale Club Holdings,BJ's Wholesale Club,Consumer Defensive,Discount Stores,
BJRI,BJ's Restaurants,BJ's Restaurants,Consumer Cyclical,Restaurants,
BK,The Bank of New York Mellon,BNY Mellon (Bank of New York Mellon),Financial Services,Asset Management,
BKD,Brookdale Senior Living,Brookdale Senior Living,Healthcare,Medical Care Facilities,
BKE,The Buckle,Buckle,Consumer Cyclical,Apparel Retail,
BKH,Black Hills,Black Hills,Utilities,Utilities,Regulated Gas
BKKT,Bakkt Holdings,Bakkt Holdings,Technology,Software,Infrastructure
BKNG,Booking Holdings,Booking Holdings (Booking.com),Consumer Cyclical,Travel Services,
BKR,Baker Hughes Company,Baker Hughes,Energy,Oil & Gas Equipment & Services,
BKSY,BlackSky Technology,BlackSky Technology,Technology,Scientific & Technical Instruments,
BKU,BankUnited,BankUnited,Financial Services,Banks,Regional
BKUH,Bakhu Holdings,Bakhu Holdings,Healthcare,Drug Manufacturers,Specialty & Generic
BKYI,BIO-key International,BIO-key International,Industrials,Security & Protection Services,
BL,BlackLine,BlackLine,Technology,Software,Application
BLBD,Blue Bird,Blue Bird Corporation,Consumer Cyclical,Auto Manufacturers,
BLBX,Blackboxstocks,Blackboxstocks,Technology,Software,Application
BLD,TopBuild,TopBuild,Industrials,Engineering & Construction,
BLDE,Blade Air Mobility,Blade Air Mobility,Industrials,Airports & Air Services,
BLDR,Builders FirstSource,Builders FirstSource,Industrials,Building Products & Equipment,
BLFS,BioLife Solutions,Biolife Solutions,Healthcare,Medical Instruments & Supplies,
BLGO,BioLargo,BioLargo,Basic Materials,Chemicals,
BLK,BlackRock,BlackRock,Financial Services,Asset Management,
BLKB,Blackbaud,Blackbaud,Technology,Software,Application
BLMN,Bloomin' Brands,Bloomin' Brands,Consumer Cyclical,Restaurants,
BLND,Blend Labs,Blend Labs,Technology,Software,Application
BLNK,Blink Charging Co.,Blink Charging,Industrials,Engineering & Construction,
BLPH,Bellerophon Therapeutics,Bellerophon Therapeutics,Healthcare,Biotechnology,
BLTE,Belite Bio,Belite Bio,Healthcare,Biotechnology,
BLUE,bluebird bio,bluebird bio,Healthcare,Biotechnology,
BLZE,Backblaze,Backblaze,Technology,Software,Infrastructure
BMBL,Bumble,Bumble,Technology,Software,Application
BMI,Badger Meter,Badger Meter,Technology,Scientific & Technical Instruments,
BMRA,Biomerica,Biomerica,Healthcare,Medical Devices,
BMRC,Bank of Marin Bancorp,Bank of Marin Bancorp,Financial Services,Banks,Regional
BMRN,BioMarin Pharmaceutical,BioMarin Pharmaceutical,Healthcare,Biotechnology,
BMY,Bristol-Myers Squibb Company,Bristol-Myers Squibb,Healthcare,Drug Manufacturers,General
BNED,Barnes & Noble Education,Barnes &amp; Noble Education,Consumer Cyclical,Specialty Retail,
BNGO,Bionano Genomics,Bionano Genomics,Healthcare,Medical Instruments & Supplies,
BNL,Broadstone Net Lease,Broadstone Net Lease,Real Estate,REIT,Diversified
BNTC,Benitec Biopharma,Benitec Biopharma,Healthcare,Biotechnology,
BOC,Boston Omaha,Boston Omaha,Industrials,Conglomerates,
BODI,The Beachbody Company,The Beachbody Company,Communication Services,Internet Content & Information,
BOF,BranchOut Food,BranchOut Food,Consumer Defensive,Packaged Foods,
BOH,Bank of Hawaii,Bank of Hawaii,Financial Services,Banks,Regional
BOKF,BOK Financial,BOK Financial,Financial Services,Banks,Regional
BOLD,Boundless Bio,Boundless Bio,Healthcare,Biotechnology,
BOOM,DMC Global,Dynamic Materials Corporation,Energy,Oil & Gas Equipment & Services,
BOOT,Boot Barn Holdings,Boot Barn Holdings,Consumer Cyclical,Apparel Retail,
BOW,Bowhead Specialty Holdings,Bowhead Specialty Holdings,Financial Services,Insurance,Property & Casualty
BOWL,Bowlero,Bowlero,Consumer Cyclical,Leisure,
BOX,Box,Box,Technology,Software,Infrastructure
BOXL,Boxlight,Boxlight,Technology,Communication Equipment,
BPMC,Blueprint Medicines,Blueprint Medicines,Healthcare,Biotechnology,
BPOP,Popular,Banco Popular,Financial Services,Banks,Regional
BPRN,Princeton Bancorp,Princeton Bancorp,Financial Services,Banks,Regional
BR,Broadridge Financial Solutions,Broadridge Financial Solutions,Technology,Information Technology Services,
BRBR,BellRing Brands,BellRing Brands,Consumer Defensive,Packaged Foods,
BRC,Brady,Brady,Industrials,Security & Protection Services,
BRCC,BRC,Black Rifle Coffee (BRC),Consumer Defensive,Packaged Foods,
BRFH,Barfresh Food Group,Barfresh Food Group,Consumer Defensive,Beverages,Non - Alcoholic
BRK-B,Berkshire Hathaway,Berkshire Hathaway,Financial Services,Insurance,Diversified
BRKL,Brookline Bancorp,Brookline Bancorp,Financial Services,Banks,Regional
BRKR,Bruker,Bruker,Healthcare,Medical Devices,
BRO,Brown & Brown,Brown &amp; Brown,Financial Services,Insurance Brokers,
BROS,Dutch Bros,Dutch Bros,Consumer Cyclical,Restaurants,
BRP,The Baldwin Insurance Group,BRP Group,Financial Services,Insurance Brokers,
BRSP,BrightSpire Capital,BrightSpire Capital,Real Estate,REIT,Mortgage
BRT,BRT Apartments,BRT Apartments,Real Estate,REIT,Residential
BRX,Brixmor Property Group,Brixmor Property Group,Real Estate,REIT,Retail
BRY,Berry,Berry Corporation,Energy,Oil & Gas E&P,
BRZE,Braze,Braze,Technology,Software,Application
BSET,Bassett Furniture Industries Incorporated,Bassett Furniture,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
BSGM,BioSig Technologies,BioSig Technologies,Healthcare,Medical Devices,
BSIG,BrightSphere Investment Group,BrightSphere Investment Group,Financial Services,Asset Management,
BSM,Black Stone Minerals L.P.,Black Stone Minerals,Energy,Oil & Gas E&P,
BSRR,Sierra Bancorp,Sierra Bancorp,Financial Services,Banks,Regional
BSVN,Bank7,Bank7,Financial Services,Banks,Regional
BSX,Boston Scientific,Boston Scientific,Healthcare,Medical Devices,
BSY,Bentley Systems Incorporated,Bentley Systems,Technology,Software,Application
BTAI,BioXcel Therapeutics,BioXcel Therapeutics,Healthcare,Biotechnology,
BTBT,Bit Digital,Bit Digital,Financial Services,Capital Markets,
BTSG,BrightSpring Health Services,BrightSpring Health Services,Healthcare,Health Information Services,
BTU,Peabody Energy,Peabody Energy,Energy,Thermal Coal,
BURL,Burlington Stores,Burlington Stores,Consumer Cyclical,Apparel Retail,
BUSE,First Busey,First Busey,Financial Services,Banks,Regional
BV,BrightView Holdings,BrightView,Industrials,Specialty Business Services,
BVFL,BV Financial,BV Financial (BayVanguard),Financial Services,Banks,Regional
BW,Babcock & Wilcox Enterprises,Babcock &amp; Wilcox,Industrials,Specialty Industrial Machinery,
BWA,BorgWarner,BorgWarner,Consumer Cyclical,Auto Parts,
BWB,Bridgewater Bancshares,Bridgewater Bancshares,Financial Services,Banks,Regional
BWEN,Broadwind,Broadwind,Industrials,Specialty Industrial Machinery,
BWFG,Bankwell Financial Group,Bankwell Financial Group,Financial Services,Banks,Regional
BWIN,The Baldwin Insurance Group,The Baldwin Insurance Group,Financial Services,Insurance Brokers,
BWXT,BWX Technologies,BWX Technologies,Industrials,Aerospace & Defense,
BX,Blackstone,Blackstone Group,Financial Services,Asset Management,
BXC,BlueLinx Holdings,Bluelinx,Industrials,Industrial Distribution,
BXMT,Blackstone Mortgage Trust,Blackstone Mortgage Trust,Real Estate,REIT,Mortgage
BXP,BXP,Boston Properties,Real Estate,REIT,Office
BY,Byline Bancorp,Byline Bancorp,Financial Services,Banks,Regional
BYD,Boyd Gaming,Boyd Gaming,Consumer Cyclical,Resorts & Casinos,
BYND,Beyond Meat,Beyond Meat,Consumer Defensive,Packaged Foods,
BYON,Beyond,"Beyond, Inc.",Consumer Cyclical,Internet Retail,
BYSI,BeyondSpring,BeyondSpring,Healthcare,Biotechnology,
BZFD,BuzzFeed,Buzzfeed,Communication Services,Internet Content & Information,
BZH,Beazer Homes USA,Beazer Homes USA,Consumer Cyclical,Residential Construction,
C,Citigroup,Citigroup,Financial Services,Banks,Diversified
CABA,Cabaletta Bio,Cabaletta Bio,Healthcare,Biotechnology,
CABO,Cable One,Cable One,Communication Services,Telecom Services,
CAC,Camden National,Camden National Bank,Financial Services,Banks,Regional
CACC,Credit Acceptance,Credit Acceptance,Financial Services,Credit Services,
CACI,CACI International,CACI,Technology,Information Technology Services,
CADE,Cadence Bank,Cadence Bancorp,Financial Services,Banks,Regional
CAG,Conagra Brands,Conagra Brands,Consumer Defensive,Packaged Foods,
CAH,Cardinal Health,Cardinal Health,Healthcare,Medical Distribution,
CAKE,The Cheesecake Factory Incorporated,The Cheesecake Factory,Consumer Cyclical,Restaurants,
CAL,Caleres,Caleres,Consumer Cyclical,Apparel Retail,
CALA,Calithera Biosciences,Calithera Biosciences,Healthcare,Biotechnology,
CALB,California BanCorp,California BanCorp,Financial Services,Banks,Regional
CALM,Cal-Maine Foods,Cal-Maine Foods,Consumer Defensive,Farm Products,
CALX,Calix,Calix,Technology,Software,Infrastructure
CAMP,CalAmp,CalAmp,Technology,Communication Equipment,
CAPL,CrossAmerica Partners LP,CrossAmerica Partners,Energy,Oil & Gas Refining & Marketing,
CAPR,Capricor Therapeutics,Capricor Therapeutics,Healthcare,Biotechnology,
CAR,Avis Budget Group,Avis Budget Group,Industrials,Rental & Leasing Services,
CARA,Cara Therapeutics,Cara Therapeutics,Healthcare,Biotechnology,
CARG,CarGurus,CarGurus,Consumer Cyclical,Auto & Truck Dealerships,
CARM,Carisma Therapeutics,Carisma Therapeutics,Healthcare,Biotechnology,
CARR,Carrier Global,Carrier,Industrials,Building Products & Equipment,
CARS,Cars.com,Cars.com,Consumer Cyclical,Auto & Truck Dealerships,
CART,Maplebear,Instacart (Maplebear Inc.),Consumer Cyclical,Internet Retail,
CARV,Carver Bancorp,Carver Bancorp,Financial Services,Banks,Regional
CASH,Pathward Financial,Pathward Financial,Financial Services,Banks,Regional
CASI,CASI Pharmaceuticals,CASI Pharmaceuticals,Healthcare,Biotechnology,
CASS,Cass Information Systems,Cass Information Systems,Industrials,Specialty Business Services,
CASY,Casey's General Stores,Casey's General Stores,Consumer Cyclical,Specialty Retail,
CAT,Caterpillar,Caterpillar,Industrials,Farm & Heavy Construction Machinery,
CATC,Cambridge Bancorp,Cambridge Bancorp,Financial Services,Banks,Regional
CATO,The Cato,Cato Fashion,Consumer Cyclical,Apparel Retail,
CATX,Perspective Therapeutics,Perspective Therapeutics,Healthcare,Medical Devices,
CATY,Cathay General Bancorp,Cathay General Bancorp,Financial Services,Banks,Regional
CAVA,CAVA Group,CAVA Group,Consumer Cyclical,Restaurants,
CBL,CBL & Associates Properties,CBL Properties,Real Estate,REIT,Retail
CBOE,Cboe Global Markets,Cboe,Financial Services,Financial Data & Stock Exchanges,
CBRE,CBRE Group,CBRE Group,Real Estate,Real Estate Services,
CBRL,Cracker Barrel Old Country Store,Cracker Barrel,Consumer Cyclical,Restaurants,
CBSH,Commerce Bancshares,Commerce Bancshares,Financial Services,Banks,Regional
CBSTF,The Cannabist Company Holdings,The Cannabist Company,Healthcare,Drug Manufacturers,Specialty & Generic
CBT,Cabot,Cabot Corporation,Basic Materials,Specialty Chemicals,
CBU,Community Financial System,Community Bank System,Financial Services,Banks,Regional
CBZ,CBIZ,CBIZ,Industrials,Specialty Business Services,
CC,The Chemours Company,Chemours,Basic Materials,Specialty Chemicals,
CCBG,Capital City Bank Group,Capital City Bank Group,Financial Services,Banks,Regional
CCCC,C4 Therapeutics,C4 Therapeutics,Healthcare,Biotechnology,
CCCS,CCC Intelligent Solutions Holdings,CCC Intelligent Solutions,Technology,Software,Infrastructure
CCEL,Cryo-Cell International,Cryo-Cell,Healthcare,Medical Care Facilities,
CCI,Crown Castle,Crown Castle,Real Estate,REIT,Specialty
CCJ,Cameco,,,,
CCK,Crown Holdings,Crown Holdings,Consumer Cyclical,Packaging & Containers,
