Ticker,Name,OtherName,Sector,Industry,Sub-Industry
ATRI,Atrion Corporation,Atrion,Healthcare,Medical Instruments & Supplies,
ATRO,Astronics Corporation,Astronics Corporation,Industrials,Aerospace & Defense,
ATSG,"Air Transport Services Group, Inc.",Air Transport Services Group,Industrials,Airlines,
ATUS,"Altice USA, Inc.",Altice USA,Communication Services,Telecom Services,
ATYR,"aTyr Pharma, Inc.",aTyr Pharma,Healthcare,Biotechnology,
AUB,Atlantic Union Bankshares Corporation,Atlantic Union Bankshares,Financial Services,Banks - Regional,
AUGX,"Augmedix, Inc.",Augmedix,Healthcare,Health Information Services,
AUID,authID Inc.,authID,Technology,Software—Infrastructure,
AUMN,Golden Minerals Company,Golden Minerals,Basic Materials,Other Precious Metals & Mining,
AUR,"Aurora Innovation, Inc.",Aurora Innovation,Technology,Information Technology Services,
AURA,"Aura Biosciences, Inc.",Aura Biosciences,Healthcare,Biotechnology,
AUST,Austin Gold Corp.,Austin Gold,Basic Materials,Gold,
AVA,Avista Corporation,Avista,Utilities,Utilities - Diversified,
AVAH,Aveanna Healthcare Holdings Inc.,Aveanna Healthcare,Healthcare,Medical Care Facilities,
AVAV,"AeroVironment, Inc.",AeroVironment,Industrials,Aerospace & Defense,
AVB,"AvalonBay Communities, Inc.",AvalonBay Communities,Real Estate,REIT - Residential,
AVBP,"ArriVent BioPharma, Inc.",ArriVent BioPharma,Healthcare,Biotechnology,
AVD,American Vanguard Corporation,American Vanguard,Basic Materials,Agricultural Inputs,
AVDX,"AvidXchange Holdings, Inc.",AvidXchange,Technology,Software - Infrastructure,
AVGO,Broadcom Inc.,Broadcom,Technology,Semiconductors,
AVGR,"Avinger, Inc.",Avinger,Healthcare,Medical Instruments & Supplies,
AVIR,"Atea Pharmaceuticals, Inc.",Atea Pharmaceuticals,Healthcare,Biotechnology,
AVNS,"Avanos Medical, Inc.",Avanos Medical,Healthcare,Medical Devices,
AVNT,Avient Corporation,Avient,Basic Materials,Specialty Chemicals,
AVNW,"Aviat Networks, Inc.",Aviat Networks,Technology,Communication Equipment,
AVO,"Mission Produce, Inc.",Mission Produce,Consumer Defensive,Food Distribution,
AVPT,"AvePoint, Inc.",AvePoint,Technology,Software - Infrastructure,
AVRO,"AVROBIO, Inc.",AVROBIO,Healthcare,Biotechnology,
AVT,"Avnet, Inc.",Avnet,Technology,Electronics & Computer Distribution,
AVTE,"Aerovate Therapeutics, Inc.",Aerovate Therapeutics,Healthcare,Biotechnology,
AVTR,"Avantor, Inc.",Avantor,Basic Materials,Specialty Chemicals,
AVXL,Anavex Life Sciences Corp.,Anavex Life Sciences,Healthcare,Biotechnology,
AVY,Avery Dennison Corporation,Avery Dennison,Consumer Cyclical,Packaging & Containers,
AWI,"Armstrong World Industries, Inc.",Armstrong World Industries,Industrials,Building Products & Equipment,
AWK,"American Water Works Company, Inc.",American Water Works,Utilities,Utilities - Regulated Water,
AWR,American States Water Company,American States Water,Utilities,Utilities - Regulated Water,
AX,"Axos Financial, Inc.",Axos Financial,Financial Services,Banks - Regional,
AXDX,"Accelerate Diagnostics, Inc.",Accelerate Diagnostics,Healthcare,Medical Devices,
AXGN,"AxoGen, Inc.",Axogen,Healthcare,Medical Devices,
AXIL,"AXIL Brands, Inc.",AXIL Brands,Technology,Consumer Electronics,
AXL,"American Axle & Manufacturing Holdings, Inc.",American Axle &amp; Manufacturing,Consumer Cyclical,Auto Parts,
AXNX,"Axonics, Inc.",Axonics Modulation Tech,Healthcare,Medical Devices,
AXON,"Axon Enterprise, Inc.",Axon Enterprise,Industrials,Aerospace & Defense,
AXP,American Express Company,American Express,Financial Services,Credit Services,
AXSM,"Axsome Therapeutics, Inc.",Axsome Therapeutics,Healthcare,Biotechnology,
AXTA,Axalta Coating Systems Ltd.,Axalta,Basic Materials,Specialty Chemicals,
AXTI,"AXT, Inc.",AXT Inc,Technology,Semiconductor Equipment & Materials,
AYI,"Acuity Brands, Inc.",Acuity Brands,Industrials,Electrical Equipment & Parts,
AYRWF,Ayr Wellness Inc.,Ayr Wellness,Healthcare,Drug Manufacturers—Specialty & Generic,
AYTU,"Aytu BioPharma, Inc.",Aytu BioScience,Healthcare,Drug Manufacturers—Specialty & Generic,
AZEK,The AZEK Company Inc.,The AZEK Company,Industrials,Building Products & Equipment,
AZO,"AutoZone, Inc.",AutoZone,Consumer Cyclical,Specialty Retail,
AZPN,"Aspen Technology, Inc.",AspenTech,Technology,Software - Application,
AZTA,"Azenta, Inc.",Azenta,Healthcare,Medical Instruments & Supplies,
AZTR,"Azitra, Inc.",Azitra,Healthcare,Biotechnology,
AZZ,AZZ Inc.,AZZ,Industrials,Specialty Business Services,
B,Barnes Group Inc.,Barnes Group,Industrials,Specialty Industrial Machinery,
BA,The Boeing Company,Boeing,Industrials,Aerospace & Defense,
BAC,Bank of America Corporation,Bank of America,Financial Services,Banks - Diversified,
BAH,Booz Allen Hamilton Holding Corporation,Booz Allen Hamilton,Industrials,Consulting Services,
BALL,Ball Corporation,Ball Corporation,Consumer Cyclical,Packaging & Containers,
BALY,Bally's Corporation,Bally's Corporation,Consumer Cyclical,Resorts & Casinos,
BANC,"Banc of California, Inc.",Banc of California,Financial Services,Banks - Regional,
BAND,Bandwidth Inc.,Bandwidth,Technology,Software—Infrastructure,
BANF,BancFirst Corporation,BancFirst,Financial Services,Banks - Regional,
BANR,Banner Corporation,Banner Bank,Financial Services,Banks - Regional,
BARK,"BARK, Inc.",The Original BARK Company,Consumer Cyclical,Specialty Retail,
BASE,"Couchbase, Inc.",Couchbase,Technology,Software - Infrastructure,
BATL,Battalion Oil Corporation,Battalion Oil,Energy,Oil & Gas E&P,
BATRA,"Atlanta Braves Holdings, Inc.",Atlanta Braves,Communication Services,Entertainment,
BATRK,"Atlanta Braves Holdings, Inc.",Braves Group,Communication Services,Entertainment,
BAX,Baxter International Inc.,Baxter,Healthcare,Medical Instruments & Supplies,
BBAI,"BigBear.ai Holdings, Inc.",BigBear.ai,Technology,Information Technology Services,
BBDC,"Barings BDC, Inc.",Barings BDC,Financial Services,Asset Management,
BBGI,"Beasley Broadcast Group, Inc.",Beasley Broadcast Group,Communication Services,Broadcasting,
BBIG,"Vinco Ventures, Inc.",Vinco Ventures,Consumer Cyclical,Leisure,
BBIO,"BridgeBio Pharma, Inc.",BridgeBio Pharma,Healthcare,Biotechnology,
BBSI,"Barrett Business Services, Inc.",Barrett Business Services,Industrials,Staffing & Employment Services,
BBW,"Build-A-Bear Workshop, Inc.",Build-A-Bear,Consumer Cyclical,Specialty Retail,
BBWI,"Bath & Body Works, Inc.",Bath &amp; Body Works,Consumer Cyclical,Specialty Retail,
BBXIA,"BBX Capital, Inc.",BBX Capital Corporation,Financial Services,Asset Management,
BBY,"Best Buy Co., Inc.",Best Buy,Consumer Cyclical,Specialty Retail,
BC,Brunswick Corporation,Brunswick Corporation,Consumer Cyclical,Recreational Vehicles,
BCAB,"BioAtla, Inc.",BioAtla,Healthcare,Biotechnology,
BCAL,Southern California Bancorp,Southern California Bancorp,Financial Services,Banks—Regional,
BCBP,"BCB Bancorp, Inc.",BCB Bancorp,Financial Services,Banks—Regional,
BCC,Boise Cascade Company,Boise Cascade,Basic Materials,Building Materials,
BCLI,Brainstorm Cell Therapeutics Inc.,BrainStorm Cell Therapeutics,Healthcare,Biotechnology,
BCML,BayCom Corp,BayCom (United Business Bank),Financial Services,Banks—Regional,
BCO,The Brink's Company,Brink's,Industrials,Security & Protection Services,
BCOV,Brightcove Inc.,Brightcove,Technology,Software—Application,
BCPC,Balchem Corporation,Balchem,Basic Materials,Specialty Chemicals,
BCRX,"BioCryst Pharmaceuticals, Inc.",BioCryst Pharmaceuticals,Healthcare,Biotechnology,
BCSF,"Bain Capital Specialty Finance, Inc.",Bain Capital,Financial Services,Asset Management,
BDC,Belden Inc.,Belden,Technology,Communication Equipment,
BDN,Brandywine Realty Trust,Brandywine Realty Trust,Real Estate,REIT - Office,
BDSX,"Biodesix, Inc.",Biodesix,Healthcare,Diagnostics & Research,
BDX,"Becton, Dickinson and Company",Becton Dickinson,Healthcare,Medical Instruments & Supplies,
BE,Bloom Energy Corporation,Bloom Energy,Industrials,Electrical Equipment & Parts,
BEAM,Beam Therapeutics Inc.,Beam Therapeutics,Healthcare,Biotechnology,
BEAT,"HeartBeam, Inc.",HeartBeam,Healthcare,Health Information Services,
BECN,"Beacon Roofing Supply, Inc.",Beacon Roofing Supply,Industrials,Industrial Distribution,
BEEM,Beam Global,Beam Global,Technology,Solar,
BELFB,Bel Fuse Inc.,Bel Fuse,Technology,Electronic Components,
BEN,"Franklin Resources, Inc.",Franklin Resources,Financial Services,Asset Management,
BEPC,Brookfield Renewable Corporation,Brookfield Renewable,Utilities,Utilities - Renewable,
BERY,"Berry Global Group, Inc.",Berry Global,Consumer Cyclical,Packaging & Containers,
BF-A,Brown-Forman Corporation,Brown Forman,Consumer Defensive,Beverages - Wineries & Distilleries,
BFAM,Bright Horizons Family Solutions Inc.,Bright Horizons,Consumer Cyclical,Personal Services,
BFC,Bank First Corporation,Bank First,Financial Services,Banks - Regional,
BFH,"Bread Financial Holdings, Inc.",Bread Financial,Financial Services,Credit Services,
BFIN,BankFinancial Corporation,BankFinancial,Financial Services,Banks—Regional,
BFLY,"Butterfly Network, Inc.",Butterfly Network,Healthcare,Medical Devices,
BFRG,"Bullfrog AI Holdings, Inc.",Bullfrog AI,Healthcare,Health Information Services,
BFRI,Biofrontera Inc.,Biofrontera,Healthcare,Drug Manufacturers—Specialty & Generic,
BFS,"Saul Centers, Inc.",Saul Centers,Real Estate,REIT - Retail,
BG,Bunge Global SA,Bunge,Consumer Defensive,Farm Products,
BGC,"BGC Group, Inc.",BGC Group,Financial Services,Capital Markets,
BGFV,Big 5 Sporting Goods Corporation,Big 5 Sporting Goods,Consumer Cyclical,Specialty Retail,
BGS,"B&G Foods, Inc.",B&amp;G Foods,Consumer Defensive,Packaged Foods,
BGSF,"BGSF, Inc.",BG Staffing,Industrials,Staffing & Employment Services,
BH,Biglari Holdings Inc.,Biglari,Consumer Cyclical,Restaurants,
BHB,Bar Harbor Bankshares,Bar Harbor Bankshares,Financial Services,Banks—Regional,
BHE,"Benchmark Electronics, Inc.",Benchmark Electronics,Technology,Electronic Components,
BHF,"Brighthouse Financial, Inc.",Brighthouse Financial,Financial Services,Insurance - Life,
BHIL,"Benson Hill, Inc.",Benson Hill,Basic Materials,Agricultural Inputs,
BHLB,"Berkshire Hills Bancorp, Inc.",Berkshire Hills Bancorp,Financial Services,Banks - Regional,
BHR,Braemar Hotels & Resorts Inc.,Braemar Hotels &amp; Resorts,Real Estate,REIT—Hotel & Motel,
BHVN,Biohaven Ltd.,Biohaven Pharmaceutical,Healthcare,Biotechnology,
BIAF,"bioAffinity Technologies, Inc.",bioAffinity Technologies,Healthcare,Diagnostics & Research,
BIG,"Big Lots, Inc.",Big Lots,Consumer Defensive,Discount Stores,
BIGC,"BigCommerce Holdings, Inc.",BigCommerce,Technology,Software - Application,
BIIB,Biogen Inc.,Biogen,Healthcare,Drug Manufacturers - General,
BILL,"BILL Holdings, Inc.",Bill.com,Technology,Software - Application,
BIO,"Bio-Rad Laboratories, Inc.",Bio-Rad Laboratories,Healthcare,Medical Devices,
BIOL,"BIOLASE, Inc.",Biolase,Healthcare,Medical Devices,
BIOR,"Biora Therapeutics, Inc.",Biora Therapeutics,Healthcare,Biotechnology,
BIRD,"Allbirds, Inc.",Allbirds,Consumer Cyclical,Apparel Retail,
BJ,"BJ's Wholesale Club Holdings, Inc.",BJ's Wholesale Club,Consumer Defensive,Discount Stores,
BJRI,"BJ's Restaurants, Inc.",BJ's Restaurants,Consumer Cyclical,Restaurants,
BK,The Bank of New York Mellon Corporation,BNY Mellon (Bank of New York Mellon),Financial Services,Asset Management,
BKD,Brookdale Senior Living Inc.,Brookdale Senior Living,Healthcare,Medical Care Facilities,
BKE,"The Buckle, Inc.",Buckle,Consumer Cyclical,Apparel Retail,
BKH,Black Hills Corporation,Black Hills,Utilities,Utilities - Regulated Gas,
BKKT,"Bakkt Holdings, Inc.",Bakkt Holdings,Technology,Software—Infrastructure,
BKNG,Booking Holdings Inc.,Booking Holdings (Booking.com),Consumer Cyclical,Travel Services,
BKR,Baker Hughes Company,Baker Hughes,Energy,Oil & Gas Equipment & Services,
BKSY,BlackSky Technology Inc.,BlackSky Technology,Technology,Scientific & Technical Instruments,
BKU,"BankUnited, Inc.",BankUnited,Financial Services,Banks - Regional,
BKUH,"Bakhu Holdings, Corp.",Bakhu Holdings,Healthcare,Drug Manufacturers—Specialty & Generic,
BKYI,"BIO-key International, Inc.",BIO-key International,Industrials,Security & Protection Services,
BL,"BlackLine, Inc.",BlackLine,Technology,Software - Application,
BLBD,Blue Bird Corporation,Blue Bird Corporation,Consumer Cyclical,Auto Manufacturers,
BLBX,Blackboxstocks Inc.,Blackboxstocks,Technology,Software—Application,
BLD,TopBuild Corp.,TopBuild,Industrials,Engineering & Construction,
BLDE,"Blade Air Mobility, Inc.",Blade Air Mobility,Industrials,Airports & Air Services,
BLDR,"Builders FirstSource, Inc.",Builders FirstSource,Industrials,Building Products & Equipment,
BLFS,"BioLife Solutions, Inc.",Biolife Solutions,Healthcare,Medical Instruments & Supplies,
BLGO,"BioLargo, Inc.",BioLargo,Basic Materials,Chemicals,
BLK,"BlackRock, Inc.",BlackRock,Financial Services,Asset Management,
BLKB,"Blackbaud, Inc.",Blackbaud,Technology,Software - Application,
BLMN,"Bloomin' Brands, Inc.",Bloomin' Brands,Consumer Cyclical,Restaurants,
BLND,"Blend Labs, Inc.",Blend Labs,Technology,Software - Application,
BLNK,Blink Charging Co.,Blink Charging,Industrials,Engineering & Construction,
BLPH,"Bellerophon Therapeutics, Inc.",Bellerophon Therapeutics,Healthcare,Biotechnology,
BLTE,"Belite Bio, Inc",Belite Bio,Healthcare,Biotechnology,
BLUE,"bluebird bio, Inc.",bluebird bio,Healthcare,Biotechnology,
BLZE,"Backblaze, Inc.",Backblaze,Technology,Software—Infrastructure,
BMBL,Bumble Inc.,Bumble,Technology,Software - Application,
BMI,"Badger Meter, Inc.",Badger Meter,Technology,Scientific & Technical Instruments,
BMRA,"Biomerica, Inc.",Biomerica,Healthcare,Medical Devices,
BMRC,Bank of Marin Bancorp,Bank of Marin Bancorp,Financial Services,Banks—Regional,
BMRN,BioMarin Pharmaceutical Inc.,BioMarin Pharmaceutical,Healthcare,Biotechnology,
BMY,Bristol-Myers Squibb Company,Bristol-Myers Squibb,Healthcare,Drug Manufacturers - General,
BNED,"Barnes & Noble Education, Inc.",Barnes &amp; Noble Education,Consumer Cyclical,Specialty Retail,
BNGO,"Bionano Genomics, Inc.",Bionano Genomics,Healthcare,Medical Instruments & Supplies,
BNL,"Broadstone Net Lease, Inc.",Broadstone Net Lease,Real Estate,REIT - Diversified,
BNTC,Benitec Biopharma Inc.,Benitec Biopharma,Healthcare,Biotechnology,
BOC,Boston Omaha Corporation,Boston Omaha,Industrials,Conglomerates,
BODI,"The Beachbody Company, Inc.",The Beachbody Company,Communication Services,Internet Content & Information,
BOF,BranchOut Food Inc.,BranchOut Food,Consumer Defensive,Packaged Foods,
BOH,Bank of Hawaii Corporation,Bank of Hawaii,Financial Services,Banks - Regional,
BOKF,BOK Financial Corporation,BOK Financial,Financial Services,Banks - Regional,
BOLD,"Boundless Bio, Inc.",Boundless Bio,Healthcare,Biotechnology,
BOOM,DMC Global Inc.,Dynamic Materials Corporation,Energy,Oil & Gas Equipment & Services,
BOOT,"Boot Barn Holdings, Inc.",Boot Barn Holdings,Consumer Cyclical,Apparel Retail,
BOW,Bowhead Specialty Holdings Inc.,Bowhead Specialty Holdings,Financial Services,Insurance - Property & Casualty,
BOWL,Bowlero Corp.,Bowlero,Consumer Cyclical,Leisure,
BOX,"Box, Inc.",Box,Technology,Software - Infrastructure,
BOXL,Boxlight Corporation,Boxlight,Technology,Communication Equipment,
BPMC,Blueprint Medicines Corporation,Blueprint Medicines,Healthcare,Biotechnology,
BPOP,"Popular, Inc.",Banco Popular,Financial Services,Banks - Regional,
BPRN,"Princeton Bancorp, Inc.",Princeton Bancorp,Financial Services,Banks—Regional,
BR,"Broadridge Financial Solutions, Inc.",Broadridge Financial Solutions,Technology,Information Technology Services,
BRBR,"BellRing Brands, Inc.",BellRing Brands,Consumer Defensive,Packaged Foods,
BRC,Brady Corporation,Brady,Industrials,Security & Protection Services,
BRCC,BRC Inc.,Black Rifle Coffee (BRC),Consumer Defensive,Packaged Foods,
BRFH,"Barfresh Food Group, Inc.",Barfresh Food Group,Consumer Defensive,Beverages—Non-Alcoholic,
BRK-B,Berkshire Hathaway Inc.,Berkshire Hathaway,Financial Services,Insurance - Diversified,
BRKL,"Brookline Bancorp, Inc.",Brookline Bancorp,Financial Services,Banks - Regional,
BRKR,Bruker Corporation,Bruker,Healthcare,Medical Devices,
BRO,"Brown & Brown, Inc.",Brown &amp; Brown,Financial Services,Insurance Brokers,
BROS,Dutch Bros Inc.,Dutch Bros,Consumer Cyclical,Restaurants,
BRP,"The Baldwin Insurance Group, Inc.",BRP Group,Financial Services,Insurance Brokers,
BRSP,"BrightSpire Capital, Inc.",BrightSpire Capital,Real Estate,REIT - Mortgage,
BRT,BRT Apartments Corp.,BRT Apartments,Real Estate,REIT—Residential,
BRX,Brixmor Property Group Inc.,Brixmor Property Group,Real Estate,REIT - Retail,
BRY,Berry Corporation,Berry Corporation,Energy,Oil & Gas E&P,
BRZE,"Braze, Inc.",Braze,Technology,Software - Application,
BSET,"Bassett Furniture Industries, Incorporated",Bassett Furniture,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
BSGM,"BioSig Technologies, Inc.",BioSig Technologies,Healthcare,Medical Devices,
BSIG,BrightSphere Investment Group Inc.,BrightSphere Investment Group,Financial Services,Asset Management,
BSM,"Black Stone Minerals, L.P.",Black Stone Minerals,Energy,Oil & Gas E&P,
BSRR,Sierra Bancorp,Sierra Bancorp,Financial Services,Banks—Regional,
BSVN,Bank7 Corp.,Bank7,Financial Services,Banks—Regional,
BSX,Boston Scientific Corporation,Boston Scientific,Healthcare,Medical Devices,
BSY,"Bentley Systems, Incorporated",Bentley Systems,Technology,Software - Application,
BTAI,"BioXcel Therapeutics, Inc.",BioXcel Therapeutics,Healthcare,Biotechnology,
BTBT,"Bit Digital, Inc.",Bit Digital,Financial Services,Capital Markets,
BTSG,"BrightSpring Health Services, Inc.",BrightSpring Health Services,Healthcare,Health Information Services,
BTU,Peabody Energy Corporation,Peabody Energy,Energy,Thermal Coal,
BURL,"Burlington Stores, Inc.",Burlington Stores,Consumer Cyclical,Apparel Retail,
BUSE,First Busey Corporation,First Busey,Financial Services,Banks - Regional,
BV,"BrightView Holdings, Inc.",BrightView,Industrials,Specialty Business Services,
BVFL,"BV Financial, Inc.",BV Financial (BayVanguard),Financial Services,Banks—Regional,
BW,"Babcock & Wilcox Enterprises, Inc.",Babcock &amp; Wilcox,Industrials,Specialty Industrial Machinery,
BWA,BorgWarner Inc.,BorgWarner,Consumer Cyclical,Auto Parts,
BWB,"Bridgewater Bancshares, Inc.",Bridgewater Bancshares,Financial Services,Banks—Regional,
BWEN,"Broadwind, Inc.",Broadwind,Industrials,Specialty Industrial Machinery,
BWFG,"Bankwell Financial Group, Inc.",Bankwell Financial Group,Financial Services,Banks—Regional,
BWIN,"The Baldwin Insurance Group, Inc.",The Baldwin Insurance Group,Financial Services,Insurance Brokers,
